-----------
Step_0;Total_TPs_4679
step_1;SEC_i_1;SEC_j_2;old_EV_i_25;old_EV_j_25;old_TP_i_391;old_TP_j_352;old_sum_EVs_50;old_sum_TPs_743;new_EV_i_30;new_EV_j_20;new_TP_i_473;new_TP_j_276;new_sum_EVs_50;new_sum_TPs_749;
step_1;SEC_i_5;SEC_j_6;old_EV_i_25;old_EV_j_25;old_TP_i_287;old_TP_j_257;old_sum_EVs_50;old_sum_TPs_544;new_EV_i_32;new_EV_j_18;new_TP_i_382;new_TP_j_179;new_sum_EVs_50;new_sum_TPs_561;
step_1;SEC_i_7;SEC_j_8;old_EV_i_25;old_EV_j_25;old_TP_i_315;old_TP_j_256;old_sum_EVs_50;old_sum_TPs_571;new_EV_i_29;new_EV_j_21;new_TP_i_358;new_TP_j_223;new_sum_EVs_50;new_sum_TPs_581;
step_1;SEC_i_9;SEC_j_10;old_EV_i_25;old_EV_j_25;old_TP_i_320;old_TP_j_294;old_sum_EVs_50;old_sum_TPs_614;new_EV_i_37;new_EV_j_13;new_TP_i_502;new_TP_j_135;new_sum_EVs_50;new_sum_TPs_637;
step_1;SEC_i_11;SEC_j_12;old_EV_i_25;old_EV_j_25;old_TP_i_320;old_TP_j_264;old_sum_EVs_50;old_sum_TPs_584;new_EV_i_30;new_EV_j_20;new_TP_i_392;new_TP_j_209;new_sum_EVs_50;new_sum_TPs_601;
step_1;SEC_i_13;SEC_j_14;old_EV_i_25;old_EV_j_25;old_TP_i_263;old_TP_j_218;old_sum_EVs_50;old_sum_TPs_481;new_EV_i_20;new_EV_j_30;new_TP_i_222;new_TP_j_269;new_sum_EVs_50;new_sum_TPs_491;
step_1;SEC_i_15;SEC_j_16;old_EV_i_25;old_EV_j_25;old_TP_i_198;old_TP_j_151;old_sum_EVs_50;old_sum_TPs_349;new_EV_i_39;new_EV_j_11;new_TP_i_318;new_TP_j_60;new_sum_EVs_50;new_sum_TPs_378;
-----------
Step_1;Total_TPs_4791
step_2;SEC_i_2;SEC_j_3;old_EV_i_20;old_EV_j_25;old_TP_i_276;old_TP_j_429;old_sum_EVs_45;old_sum_TPs_705;new_EV_i_11;new_EV_j_34;new_TP_i_156;new_TP_j_556;new_sum_EVs_45;new_sum_TPs_712;
