-----------
Step_0;Total_TPs_4679
step_1;SEC_i_1;SEC_j_2;old_EV_i_25;old_EV_j_25;old_TP_i_391;old_TP_j_352;old_sum_EVs_50;old_sum_TPs_743;new_EV_i_30;new_EV_j_20;new_TP_i_473;new_TP_j_276;new_sum_EVs_50;new_sum_TPs_749;
step_1;SEC_i_3;SEC_j_9;old_EV_i_25;old_EV_j_25;old_TP_i_429;old_TP_j_320;old_sum_EVs_50;old_sum_TPs_749;new_EV_i_27;new_EV_j_23;new_TP_i_461;new_TP_j_295;new_sum_EVs_50;new_sum_TPs_756;
step_1;SEC_i_4;SEC_j_7;old_EV_i_25;old_EV_j_25;old_TP_i_364;old_TP_j_315;old_sum_EVs_50;old_sum_TPs_679;new_EV_i_26;new_EV_j_24;new_TP_i_380;new_TP_j_299;new_sum_EVs_50;new_sum_TPs_679;
step_1;SEC_i_12;SEC_j_15;old_EV_i_25;old_EV_j_25;old_TP_i_264;old_TP_j_198;old_sum_EVs_50;old_sum_TPs_462;new_EV_i_38;new_EV_j_12;new_TP_i_404;new_TP_j_70;new_sum_EVs_50;new_sum_TPs_474;
step_1;SEC_i_14;SEC_j_16;old_EV_i_25;old_EV_j_25;old_TP_i_218;old_TP_j_151;old_sum_EVs_50;old_sum_TPs_369;new_EV_i_33;new_EV_j_17;new_TP_i_292;new_TP_j_99;new_sum_EVs_50;new_sum_TPs_391;
-----------
Step_1;Total_TPs_4779
step_2;SEC_i_1;SEC_j_3;old_EV_i_30;old_EV_j_27;old_TP_i_473;old_TP_j_461;old_sum_EVs_57;old_sum_TPs_934;new_EV_i_28;new_EV_j_29;new_TP_i_443;new_TP_j_495;new_sum_EVs_57;new_sum_TPs_938;
step_2;SEC_i_2;SEC_j_5;old_EV_i_20;old_EV_j_30;old_TP_i_276;old_TP_j_354;old_sum_EVs_50;old_sum_TPs_630;new_EV_i_27;new_EV_j_23;new_TP_i_384;new_TP_j_270;new_sum_EVs_50;new_sum_TPs_654;
step_2;SEC_i_4;SEC_j_13;old_EV_i_26;old_EV_j_18;old_TP_i_380;old_TP_j_194;old_sum_EVs_44;old_sum_TPs_574;new_EV_i_30;new_EV_j_14;new_TP_i_441;new_TP_j_139;new_sum_EVs_44;new_sum_TPs_580;
step_2;SEC_i_6;SEC_j_8;old_EV_i_25;old_EV_j_20;old_TP_i_257;old_TP_j_211;old_sum_EVs_45;old_sum_TPs_468;new_EV_i_24;new_EV_j_21;new_TP_i_245;new_TP_j_223;new_sum_EVs_45;new_sum_TPs_468;
step_2;SEC_i_7;SEC_j_10;old_EV_i_24;old_EV_j_32;old_TP_i_299;old_TP_j_394;old_sum_EVs_56;old_sum_TPs_693;new_EV_i_25;new_EV_j_31;new_TP_i_315;new_TP_j_378;new_sum_EVs_56;new_sum_TPs_693;
step_2;SEC_i_9;SEC_j_12;old_EV_i_23;old_EV_j_38;old_TP_i_295;old_TP_j_404;old_sum_EVs_61;old_sum_TPs_699;new_EV_i_38;new_EV_j_23;new_TP_i_510;new_TP_j_250;new_sum_EVs_61;new_sum_TPs_760;
